pkg_name,pkg_size,category,sub_category,country,platform,device_brand_name,lang,osv,bundle_size,adx_times,aff_times,direct_times,request14,impression14,click14,ctr14,cvr14,sim_clickconvir_score,sim_clickconvf_score,sim_installir_score,sim_installf_score,pkgBundleWeight,pkgBundleWeightSim
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,4.859812,3,31,1,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.007089,-3.087436
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,3.73767,0,56,5,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.924729,-2.747061
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,9,3.258097,1,3,7,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.065743,-3.248667
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,2.397895,5,0,11,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.88385,-3.166635
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,5.049856,7,1,3,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.151208,-2.927132
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,2.302585,11,5,0,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.964588,-3.205829
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,11,2.197225,31,7,1,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.914144,-3.08716
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,11,2.302585,56,11,5,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.746292,-3.362573
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1,2.302585,3,31,7,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.499528,-3.048819
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,-20.72326584,0,56,11,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,2.302585,1,3,31,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.053442,-3.027259
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,2.995732,5,0,56,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.808462,-3.015252
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.564949,7,1,3,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.039569,-3.211287
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,4.025352,11,5,0,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.949677,-2.958477
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,5.808142,31,7,1,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.144855,-3.171867
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,TECNO,ENGLISH,8.1,1.386294,56,11,5,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.672804,-3.137976
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.564949,3,31,7,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.100266,-3.061577
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,2.397895,0,56,11,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.26733,-3.141237
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,4.644391,1,3,31,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.993559,-3.274516
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,1.791759,5,0,56,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.55058,-3.277882
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,5.1,3.044522,7,5,3,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.804619,-3.083811
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,2.302585,11,7,0,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.720842,-3.047315
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,GUJARATI,9,2.772589,31,11,1,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.302252,-2.760935
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.772589,56,31,5,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.869301,-2.946513
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,1.94591,3,56,7,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.299378,-2.837464
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,6,1.386294,0,3,11,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.886849,-4.083875
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,6.0.1,3.688879,1,0,3,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.093112,-3.063187
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,1.098612,5,1,0,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.348558,-2.815305
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7,2.944439,7,5,1,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.749292,-3.002697
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.564949,11,7,5,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.507317,-3.071792
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.091042,31,11,7,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.775006,-3.101111
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,3.610918,56,31,11,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.016746,-2.971009
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,HTC,ENGLISH,10,-20.72326584,3,56,31,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,MARATHI,9,3.178054,0,3,56,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.748635,-2.73578
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,OTHERS,UNKNOW,1.386294,1,0,3,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.875063,-2.631702
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,2.639057,5,1,0,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.734415,-2.859649
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1.0,2.944439,7,5,1,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.093602,-2.940755
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.744932,11,7,5,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.10139,-2.92947
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ASUS,ENGLISH,10,3.332205,31,11,7,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.769584,-2.978831
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,3.258097,56,31,11,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.243108,-3.022779
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.218876,3,56,31,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.062286,-3.204113
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,OTHERS,11,2.564949,0,3,56,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.889814,-3.118086
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.70805,1,0,3,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.185051,-2.698637
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,4.488636,5,5,0,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.227252,-2.975506
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.833213,7,7,1,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.739448,-2.946159
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,6,1.94591,11,11,5,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.010397,-3.045276
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7.1.2,4.189655,31,31,7,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.951581,-3.026106
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,4.442651,56,56,11,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.938141,-3.080625
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ITEL,ENGLISH,9,2.302585,3,3,3,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.818394,-3.147892
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,HINDI,30,3.178054,0,0,0,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.805565,-2.913207
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,2.197225,1,1,1,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.695821,-2.909064
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ITEL,ENGLISH,9,2.197225,5,5,5,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.768698,-3.086713
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,6.0.1,2.484907,7,7,7,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.795542,-3.205484
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,11,2.564949,11,11,11,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.995183,-2.899098
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,3.988984,31,31,31,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.954207,-2.817319
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ITEL,ENGLISH,9,3.367296,56,56,56,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.907155,-2.973215
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.944439,3,3,3,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.057969,-2.790773
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,INFINIX,ENGLISH,30,2.079442,0,0,0,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.507317,-3.071792
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.302585,1,1,1,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.636747,-2.824115
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,HUAWEI,ENGLISH,10,1.098612,5,5,5,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.404156,-2.627901
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7.1,2.995732,7,7,7,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.689738,-2.996113
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.197225,11,11,11,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.88727,-3.046129
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,2.833213,31,31,31,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.820203,-2.855048
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,11,3.688879,56,56,56,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.075962,-3.261683
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.871201,3,3,3,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.075515,-3.056712
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,1.609438,0,0,0,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.348558,-2.815305
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.526361,1,5,1,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.272842,-2.761329
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.639057,5,7,5,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.038124,-3.049039
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,4.330733,7,11,7,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.031824,-3.281401
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,9,4.718499,11,31,11,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.115067,-3.142153
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,10,1.94591,31,56,3,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.394411,-2.903365
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,10,1.098612,56,3,0,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.027366,-2.746147
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,2.484907,3,0,1,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.692042,-2.924563
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.836282,0,1,5,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.278749,-2.952703
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,1.098612,1,5,7,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.527159,-3.089166
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,10,5.241747,5,7,11,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.03075,-3.061701
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.484907,7,11,31,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.810467,-3.045494
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,4.317488,11,31,56,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.103893,-3.105428
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,1.791759,31,56,3,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.091319,-3.218819
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,4.110874,56,3,0,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.864624,-3.024792
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,4.812184,3,0,1,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.431448,-2.464179
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,4.356709,0,1,5,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.963369,-3.103623
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.197225,1,5,7,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.788782,-3.173618
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,10,3.7612,5,7,11,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.185962,-3.295493
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,3.555348,7,11,31,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.194328,-3.100458
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REDMI,ENGLISH,30,2.484907,11,31,56,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.616273,-3.025667
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,5.273,31,56,3,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.086832,-3.169794
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,HINDI,9,3.218876,56,3,0,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.91136,-2.966833
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,5.356586,3,0,1,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.961586,-2.970811
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,3.091042,0,5,5,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.794832,-3.007526
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,4.430817,1,7,7,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.064906,-3.034106
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,2.302585,5,11,11,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.788313,-3.142065
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.197225,7,31,3,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.026125,-3.155121
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,LENOVO,ENGLISH,7,3.610918,11,56,0,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.856679,-3.229418
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,HUAWEI,ENGLISH,7,3.218876,31,3,1,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.855702,-2.988062
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,3.433987,56,0,5,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.665167,-3.120703
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ASUS,ENGLISH,9,3.583519,3,1,7,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.856517,-3.021239
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.73767,0,5,11,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.021213,-2.907213
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,MOTOROLA,ENGLISH,30,3.091042,1,7,31,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.095404,-2.934706
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,3.258097,5,11,56,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.920995,-3.283539
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,MOTOROLA,ENGLISH,9,3.7612,7,31,3,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.968452,-3.147861
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,-,ENGLISH,8.1,2.564949,11,56,0,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.949626,-2.966912
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.526361,31,3,1,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.774088,-2.708324
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1,3.555348,56,0,5,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.909271,-2.970932
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ITEL,ENGLISH,10,3.218876,3,1,7,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.645189,-3.109983
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ITEL,ENGLISH,10,0,0,5,11,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
